age,job,marital,education,balance,contact,day,month,campaign,pdays,previous,poutcome,default_num,deposit_num,loan_num,housing_num,duration_min
37,technician,single,tertiary,147,unknown,7,may,2,-1,0,unknown,0,0,0,0,6.933333333333334
59,management,divorced,tertiary,81,cellular,26,may,1,-1,0,unknown,0,0,0,0,2.3333333333333335
33,blue-collar,married,secondary,202,cellular,17,apr,1,-1,0,unknown,0,0,0,1,6.283333333333333
36,admin.,married,secondary,1314,cellular,17,jul,3,-1,0,unknown,0,0,0,1,5.5
40,blue-collar,married,secondary,-60,cellular,21,jul,1,-1,0,unknown,0,0,0,1,4.166666666666667
53,admin.,single,primary,0,cellular,7,may,1,322,5,other,0,0,0,1,2.933333333333333
32,admin.,divorced,secondary,-331,unknown,26,may,3,-1,0,unknown,0,0,1,1,2.1666666666666665
32,blue-collar,married,primary,1504,cellular,17,apr,2,-1,0,unknown,0,0,0,1,2.183333333333333
43,services,divorced,unknown,2363,cellular,17,nov,1,-1,0,unknown,0,0,0,1,3.816666666666667
30,services,single,secondary,773,unknown,4,jun,1,-1,0,unknown,0,0,1,1,0.48333333333333334
31,admin.,married,secondary,941,cellular,8,apr,4,-1,0,unknown,0,0,0,1,3.55
35,unemployed,single,secondary,2116,cellular,13,may,2,-1,0,unknown,0,0,0,1,6.816666666666666
39,services,married,secondary,-971,unknown,28,may,2,-1,0,unknown,0,0,1,1,1.7333333333333334
57,management,married,tertiary,5,cellular,8,jul,1,-1,0,unknown,0,0,0,1,1.6
33,self-employed,divorced,tertiary,454,cellular,18,nov,1,-1,0,unknown,0,0,1,0,2.2333333333333334
35,management,married,secondary,53,cellular,18,nov,1,-1,0,unknown,0,0,0,1,6.3
53,management,married,tertiary,2578,cellular,19,nov,4,107,2,failure,0,0,0,0,4.983333333333333
50,entrepreneur,married,secondary,854,cellular,16,apr,1,-1,0,unknown,0,0,0,0,3.3
46,unemployed,married,secondary,16397,cellular,18,nov,1,-1,0,unknown,0,0,0,0,10.683333333333334
35,management,single,tertiary,687,unknown,30,may,2,-1,0,unknown,0,0,0,1,2.7666666666666666
56,retired,married,secondary,1894,unknown,15,may,1,-1,0,unknown,0,0,0,1,3.15
54,admin.,divorced,secondary,0,cellular,4,feb,1,182,3,success,0,0,1,1,5.5
56,services,married,secondary,1150,cellular,17,nov,1,117,3,failure,0,0,1,0,1.7833333333333334
43,management,married,tertiary,136,cellular,6,aug,2,-1,0,unknown,0,0,0,0,2.0
40,technician,married,secondary,7313,cellular,18,nov,2,182,1,failure,0,0,0,1,4.016666666666667
38,management,married,tertiary,-239,unknown,2,jun,2,-1,0,unknown,0,0,0,1,3.683333333333333
43,management,married,tertiary,182,cellular,28,jan,1,-1,0,unknown,0,0,0,0,2.533333333333333
46,technician,married,secondary,1590,cellular,15,jul,2,-1,0,unknown,0,0,0,1,0.9833333333333333
29,blue-collar,married,secondary,-565,unknown,18,jun,3,-1,0,unknown,0,0,0,1,2.7333333333333334
33,technician,single,secondary,930,cellular,15,may,5,359,1,failure,0,0,0,1,2.716666666666667
49,technician,married,secondary,1091,telephone,30,jul,2,-1,0,unknown,0,0,0,0,0.7833333333333333
53,blue-collar,divorced,secondary,640,cellular,11,may,2,-1,0,unknown,0,0,0,1,5.35
54,retired,single,primary,767,unknown,9,jun,2,-1,0,unknown,0,0,0,0,0.7
33,technician,married,secondary,480,cellular,30,jan,1,270,1,other,0,0,0,1,4.533333333333333
39,management,married,tertiary,1363,cellular,21,aug,3,-1,0,unknown,0,0,0,0,4.9
38,admin.,single,unknown,446,unknown,13,may,1,-1,0,unknown,0,0,0,1,6.433333333333334
49,admin.,married,secondary,167,cellular,9,jul,1,-1,0,unknown,0,0,1,0,0.85
33,technician,married,secondary,0,cellular,19,aug,3,-1,0,unknown,0,0,0,0,1.3
59,admin.,married,secondary,4196,telephone,31,jul,2,-1,0,unknown,0,0,0,0,0.16666666666666666
35,admin.,married,secondary,725,cellular,20,nov,7,133,1,failure,0,0,0,1,3.65
40,technician,married,secondary,1716,cellular,12,aug,8,-1,0,unknown,0,0,0,1,3.7666666666666666
31,services,single,secondary,-45,unknown,7,may,2,-1,0,unknown,0,0,0,0,4.1
35,technician,married,secondary,410,cellular,20,nov,2,-1,0,unknown,0,0,0,1,1.1166666666666667
42,blue-collar,married,primary,-97,cellular,3,feb,4,271,5,failure,0,0,0,1,3.6
55,self-employed,married,secondary,12159,cellular,20,nov,2,174,2,failure,0,0,0,1,2.3666666666666667
33,blue-collar,married,secondary,395,unknown,2,jun,1,-1,0,unknown,0,0,0,1,2.033333333333333
31,technician,single,tertiary,969,cellular,15,jun,1,-1,0,unknown,0,0,0,0,1.5833333333333333
30,technician,single,secondary,86,unknown,20,aug,1,-1,0,unknown,0,0,0,0,0.75
30,blue-collar,single,primary,395,cellular,21,nov,1,-1,0,unknown,0,0,0,0,7.15
37,blue-collar,married,secondary,0,cellular,2,apr,1,-1,0,unknown,0,0,0,1,7.883333333333334
30,technician,single,tertiary,0,cellular,22,aug,2,-1,0,unknown,0,0,0,0,0.5666666666666667
47,admin.,married,secondary,829,unknown,14,may,1,-1,0,unknown,0,0,1,1,5.65
41,technician,married,tertiary,-15,cellular,6,may,1,-1,0,unknown,0,0,0,1,0.55
44,technician,married,secondary,135,cellular,8,may,3,-1,0,unknown,0,0,0,1,4.366666666666666
59,management,married,tertiary,1585,telephone,28,aug,5,-1,0,unknown,0,0,0,0,1.5166666666666666
29,technician,married,secondary,-910,cellular,21,jul,1,-1,0,unknown,0,0,0,1,4.333333333333333
51,services,married,primary,8806,unknown,19,may,1,-1,0,unknown,0,0,0,1,2.183333333333333
32,blue-collar,married,secondary,43,unknown,21,may,2,-1,0,unknown,0,0,0,1,2.8833333333333333
36,blue-collar,married,secondary,136,unknown,4,jun,2,-1,0,unknown,0,0,0,1,0.6333333333333333
30,management,married,tertiary,1195,cellular,18,jul,2,-1,0,unknown,0,0,0,0,2.433333333333333
34,housemaid,married,tertiary,11219,cellular,25,may,1,-1,0,unknown,0,0,0,0,1.8666666666666667
42,blue-collar,married,primary,2003,cellular,17,apr,3,-1,0,unknown,0,0,0,1,2.95
37,technician,married,secondary,494,cellular,2,feb,2,269,3,failure,0,0,0,1,4.116666666666666
42,blue-collar,single,secondary,419,cellular,7,jul,3,-1,0,unknown,0,0,0,0,1.4666666666666666
31,services,married,unknown,-82,cellular,31,jul,31,-1,0,unknown,0,0,0,1,9.05
34,admin.,single,tertiary,64,cellular,28,jul,2,-1,0,unknown,0,0,0,1,1.2666666666666666
32,self-employed,married,tertiary,14522,cellular,21,nov,7,-1,0,unknown,0,0,0,0,3.683333333333333
46,technician,divorced,secondary,3455,unknown,14,may,2,-1,0,unknown,0,0,0,1,9.433333333333334
32,blue-collar,married,primary,1076,unknown,19,may,1,-1,0,unknown,0,0,0,1,1.1166666666666667
37,admin.,single,secondary,-261,cellular,10,jul,1,-1,0,unknown,0,0,1,0,4.316666666666666
39,management,married,tertiary,309,cellular,26,aug,14,-1,0,unknown,0,0,0,0,1.5666666666666667
37,management,single,secondary,655,cellular,4,feb,6,-1,0,unknown,0,0,1,0,4.3
32,self-employed,married,tertiary,102,cellular,22,aug,5,-1,0,unknown,0,0,0,0,6.633333333333334
41,blue-collar,married,secondary,213,unknown,8,may,2,-1,0,unknown,0,0,0,1,0.16666666666666666
50,self-employed,married,tertiary,202,cellular,15,apr,1,148,4,failure,0,0,0,1,1.7833333333333334
57,management,married,unknown,0,cellular,30,sep,1,-1,0,unknown,0,0,0,0,9.75
37,admin.,single,secondary,22,cellular,7,may,2,289,5,failure,0,0,0,1,0.4666666666666667
56,entrepreneur,divorced,secondary,179,cellular,14,aug,2,-1,0,unknown,0,0,0,0,0.7833333333333333
37,unemployed,married,secondary,4769,cellular,29,jan,1,-1,0,unknown,0,0,0,0,2.066666666666667
32,blue-collar,married,primary,-6,cellular,6,may,2,-1,0,unknown,0,0,0,1,2.816666666666667
30,management,single,tertiary,19358,cellular,19,nov,2,-1,0,unknown,0,0,0,0,4.3
27,blue-collar,single,secondary,5563,unknown,30,may,2,-1,0,unknown,0,0,0,1,7.25
36,management,married,tertiary,6641,cellular,30,jul,4,-1,0,unknown,0,0,0,0,1.75
34,management,single,tertiary,747,cellular,31,aug,2,98,1,failure,0,0,0,0,1.2
53,services,married,primary,49,unknown,28,may,1,-1,0,unknown,0,0,0,0,2.533333333333333
58,management,married,tertiary,287,cellular,21,aug,8,-1,0,unknown,0,0,0,1,11.266666666666667
31,admin.,single,secondary,437,unknown,4,jun,14,-1,0,unknown,0,0,1,1,2.8833333333333333
38,services,married,secondary,1313,unknown,17,jun,2,-1,0,unknown,0,0,0,0,0.55
32,management,single,tertiary,597,cellular,24,jul,1,-1,0,unknown,0,0,1,0,14.483333333333333
31,services,married,secondary,418,cellular,9,jul,1,-1,0,unknown,0,0,1,1,3.65
59,admin.,divorced,secondary,-41,unknown,20,may,1,-1,0,unknown,0,0,1,1,2.85
41,blue-collar,married,primary,449,cellular,20,apr,6,-1,0,unknown,0,0,0,1,0.16666666666666666
33,technician,married,secondary,3572,cellular,18,nov,2,-1,0,unknown,0,0,0,1,1.4166666666666667
52,management,married,tertiary,2428,cellular,21,nov,1,116,3,failure,0,0,0,1,4.9
36,entrepreneur,married,primary,177,unknown,12,may,5,-1,0,unknown,0,0,0,1,1.05
37,management,married,secondary,80,cellular,27,aug,3,-1,0,unknown,0,0,0,0,2.5833333333333335
39,services,single,secondary,1048,cellular,14,may,1,-1,0,unknown,0,0,0,1,2.4833333333333334
36,management,married,tertiary,3874,cellular,25,aug,6,-1,0,unknown,0,0,0,0,7.083333333333333
30,management,married,tertiary,5381,cellular,17,nov,1,-1,0,unknown,0,0,0,0,6.25
32,management,single,tertiary,17,cellular,22,aug,4,-1,0,unknown,0,0,0,0,1.2
47,blue-collar,married,primary,4040,cellular,11,aug,5,-1,0,unknown,0,0,0,0,0.8833333333333333
38,management,single,tertiary,427,cellular,6,may,3,169,2,failure,0,0,0,1,0.2833333333333333
51,management,married,tertiary,385,cellular,11,aug,2,-1,0,unknown,0,0,0,0,0.65
27,services,single,secondary,266,cellular,7,jul,1,-1,0,unknown,0,0,1,0,3.8666666666666667
58,retired,single,tertiary,1411,cellular,13,may,2,-1,0,unknown,0,0,0,1,7.083333333333333
56,management,married,primary,7747,unknown,5,jun,2,-1,0,unknown,0,0,0,0,1.7166666666666666
40,blue-collar,married,primary,2129,cellular,20,apr,3,-1,0,unknown,0,0,0,1,19.266666666666666
47,entrepreneur,married,secondary,318,cellular,4,aug,2,-1,0,unknown,0,0,0,0,4.983333333333333
23,blue-collar,single,secondary,105,unknown,16,may,2,-1,0,unknown,0,0,0,1,8.3
46,blue-collar,married,secondary,2603,cellular,11,may,3,277,2,failure,0,0,1,1,0.8333333333333334
57,services,married,primary,443,telephone,17,jul,1,-1,0,unknown,0,0,0,0,2.783333333333333
40,services,married,secondary,-116,unknown,29,may,3,-1,0,unknown,0,0,0,1,2.933333333333333
30,admin.,married,tertiary,285,cellular,5,feb,2,-1,0,unknown,0,0,0,0,11.55
58,retired,married,primary,5092,unknown,11,jun,6,-1,0,unknown,0,0,0,0,3.316666666666667
36,blue-collar,divorced,secondary,719,unknown,13,may,1,-1,0,unknown,0,0,0,1,17.533333333333335
37,blue-collar,married,primary,0,unknown,26,may,1,-1,0,unknown,0,0,0,1,0.4
51,blue-collar,married,primary,2095,cellular,2,feb,4,-1,0,unknown,0,0,1,1,7.3
30,blue-collar,single,secondary,-390,cellular,5,may,1,-1,0,unknown,0,0,0,1,4.583333333333333
39,technician,married,tertiary,108,cellular,28,may,3,28,2,other,0,0,0,0,9.816666666666666
33,blue-collar,married,secondary,1134,unknown,23,may,2,-1,0,unknown,0,0,0,1,5.066666666666666
60,blue-collar,married,primary,228,unknown,28,may,11,-1,0,unknown,0,0,0,1,4.15
29,self-employed,married,tertiary,1,cellular,18,jul,3,-1,0,unknown,0,0,0,0,2.783333333333333
31,admin.,married,secondary,0,cellular,18,nov,3,-1,0,unknown,0,0,1,1,1.3166666666666667
52,management,married,tertiary,1453,telephone,29,jul,21,-1,0,unknown,0,0,0,0,4.233333333333333
30,admin.,single,secondary,28,unknown,20,aug,1,-1,0,unknown,0,0,0,0,1.7833333333333334
47,blue-collar,married,secondary,1388,cellular,17,apr,2,-1,0,unknown,0,0,0,1,1.9833333333333334
46,management,divorced,tertiary,0,cellular,29,aug,6,-1,0,unknown,0,0,1,0,0.6333333333333333
31,technician,married,tertiary,0,cellular,29,aug,2,-1,0,unknown,0,0,0,0,1.1666666666666667
29,blue-collar,married,secondary,15,cellular,3,jun,1,-1,0,unknown,0,0,0,0,2.2666666666666666
34,services,married,secondary,22,unknown,6,may,1,-1,0,unknown,0,0,0,1,5.733333333333333
44,services,married,secondary,983,cellular,28,jan,1,-1,0,unknown,0,0,0,0,2.05
60,blue-collar,married,secondary,2879,cellular,5,aug,1,-1,0,unknown,0,0,0,1,2.033333333333333
51,services,married,primary,-553,unknown,4,jun,8,-1,0,unknown,0,0,0,1,2.4833333333333334
31,housemaid,single,tertiary,596,telephone,28,jan,1,-1,0,unknown,0,0,0,0,0.5
33,blue-collar,married,secondary,1402,cellular,20,nov,5,-1,0,unknown,0,0,0,0,1.05
53,admin.,divorced,secondary,223,cellular,22,jul,1,-1,0,unknown,0,0,1,1,8.9
45,admin.,married,secondary,46,cellular,5,may,1,-1,0,unknown,0,0,0,1,3.9
51,management,married,tertiary,0,unknown,29,may,5,-1,0,unknown,0,0,1,1,6.833333333333333
30,management,single,tertiary,1636,unknown,6,jun,2,-1,0,unknown,0,0,0,0,5.016666666666667
58,blue-collar,married,primary,96,unknown,16,jun,3,-1,0,unknown,0,0,0,0,1.2666666666666666
26,blue-collar,single,primary,-295,cellular,6,may,1,-1,0,unknown,0,0,0,1,2.3
37,services,married,secondary,1,unknown,15,may,2,-1,0,unknown,0,0,0,0,6.583333333333333
47,management,married,tertiary,60,unknown,2,jun,7,-1,0,unknown,0,0,0,0,4.7
28,management,married,tertiary,84,cellular,28,jul,21,-1,0,unknown,1,0,1,0,0.8
28,blue-collar,married,secondary,4287,cellular,30,apr,1,-1,0,unknown,0,0,0,0,2.85
43,management,divorced,tertiary,1,unknown,2,jun,8,-1,0,unknown,0,0,1,1,0.4666666666666667
43,services,married,secondary,192,unknown,30,may,2,-1,0,unknown,0,0,1,1,4.55
57,management,married,tertiary,1172,cellular,20,nov,1,-1,0,unknown,0,0,0,1,1.2
34,entrepreneur,married,tertiary,105,unknown,28,may,2,-1,0,unknown,0,0,0,1,4.15
36,admin.,divorced,tertiary,4708,cellular,15,jun,1,-1,0,unknown,0,0,0,0,1.7333333333333334
32,technician,single,secondary,-1,cellular,12,may,1,-1,0,unknown,0,0,0,1,0.6166666666666667
46,management,married,unknown,802,telephone,25,jul,1,-1,0,unknown,0,0,0,1,6.95
36,technician,married,secondary,22,unknown,6,jun,1,-1,0,unknown,0,0,0,0,7.733333333333333
33,management,married,tertiary,3301,cellular,2,nov,2,171,2,failure,0,0,0,1,2.183333333333333
48,blue-collar,married,primary,2227,cellular,18,aug,12,-1,0,unknown,0,0,0,0,1.6333333333333333
58,entrepreneur,married,secondary,2,unknown,16,jun,1,-1,0,unknown,0,0,0,0,11.4
56,housemaid,married,primary,445,cellular,21,nov,6,-1,0,unknown,0,0,0,0,0.21666666666666667
53,management,married,tertiary,241,cellular,19,nov,1,-1,0,unknown,0,0,0,1,2.283333333333333
41,blue-collar,married,secondary,429,unknown,13,may,1,-1,0,unknown,0,0,0,1,4.066666666666666
35,admin.,married,secondary,11,cellular,23,jul,4,-1,0,unknown,0,0,0,1,1.7166666666666666
31,management,married,tertiary,50,cellular,19,aug,5,-1,0,unknown,0,0,0,0,0.6166666666666667
51,admin.,divorced,secondary,2195,unknown,13,may,1,-1,0,unknown,0,0,0,1,0.9833333333333333
40,technician,married,secondary,1270,cellular,17,apr,2,-1,0,unknown,0,0,0,0,5.7
40,technician,divorced,secondary,2394,unknown,9,jun,4,-1,0,unknown,0,0,0,0,1.25
44,services,married,secondary,3536,cellular,31,jul,6,-1,0,unknown,0,0,0,0,1.7666666666666666
37,blue-collar,married,secondary,-4,unknown,29,may,1,-1,0,unknown,0,0,1,1,6.35
49,entrepreneur,married,secondary,-1965,telephone,10,jul,2,-1,0,unknown,0,0,1,0,5.283333333333333
56,retired,married,secondary,5879,unknown,20,jun,3,-1,0,unknown,0,0,0,0,3.95
25,student,single,secondary,469,cellular,24,feb,1,187,2,success,0,0,0,0,8.733333333333333
29,management,single,tertiary,502,cellular,12,apr,2,199,3,other,0,0,0,0,6.1
35,admin.,single,tertiary,777,cellular,28,may,1,-1,0,unknown,0,0,1,0,1.4166666666666667
41,entrepreneur,divorced,secondary,1588,unknown,20,jun,8,-1,0,unknown,0,0,1,1,0.16666666666666666
38,blue-collar,married,secondary,376,unknown,7,may,1,-1,0,unknown,0,0,0,1,25.35
61,housemaid,married,primary,848,cellular,27,apr,1,187,1,other,0,0,0,0,10.083333333333334
36,technician,married,secondary,-393,telephone,14,aug,4,-1,0,unknown,0,0,0,0,1.9833333333333334
52,blue-collar,married,primary,4660,cellular,18,aug,3,-1,0,unknown,0,0,0,0,1.3666666666666667
31,technician,single,tertiary,176,cellular,21,aug,4,-1,0,unknown,0,0,0,0,4.016666666666667
33,unemployed,married,tertiary,3335,cellular,15,jun,1,301,6,failure,0,0,0,0,1.5333333333333334
49,blue-collar,married,primary,-167,cellular,7,jul,1,-1,0,unknown,0,0,0,0,0.85
45,technician,single,tertiary,1591,cellular,15,jul,4,-1,0,unknown,0,0,0,0,6.533333333333333
71,retired,married,secondary,2064,cellular,9,nov,2,92,3,failure,0,0,0,0,6.316666666666666
34,management,single,tertiary,1310,cellular,20,nov,3,-1,0,unknown,0,0,1,0,1.5
33,admin.,single,secondary,1221,unknown,23,may,1,-1,0,unknown,0,0,0,1,4.083333333333333
28,blue-collar,married,secondary,-26,cellular,30,jan,1,-1,0,unknown,0,0,1,0,1.35
52,technician,married,secondary,337,cellular,8,may,1,261,4,failure,0,0,0,1,4.116666666666666
54,blue-collar,married,primary,2440,cellular,17,nov,1,-1,0,unknown,0,0,1,0,5.566666666666666
51,blue-collar,married,unknown,0,telephone,7,may,4,-1,0,unknown,0,0,0,1,0.16666666666666666
59,retired,married,secondary,25947,cellular,13,aug,2,-1,0,unknown,0,0,0,0,4.866666666666666
25,admin.,single,tertiary,1734,cellular,19,oct,1,-1,0,unknown,0,0,0,0,6.1
35,technician,married,tertiary,4,cellular,14,may,1,-1,0,unknown,0,0,0,1,1.4666666666666666
49,blue-collar,married,primary,1032,unknown,2,jun,5,-1,0,unknown,0,0,0,1,0.6833333333333333
33,technician,married,secondary,8,cellular,29,aug,2,-1,0,unknown,0,0,0,0,7.7
30,self-employed,single,tertiary,3137,cellular,31,jul,7,-1,0,unknown,0,0,0,1,6.133333333333334
46,services,married,secondary,-522,cellular,31,jul,2,-1,0,unknown,0,0,0,1,1.0166666666666666
43,services,single,secondary,21,cellular,3,feb,3,-1,0,unknown,0,0,0,0,3.3833333333333333
28,blue-collar,single,secondary,455,cellular,11,jul,1,-1,0,unknown,0,0,0,1,2.7666666666666666
41,blue-collar,married,primary,4,cellular,23,jul,5,-1,0,unknown,0,0,0,0,1.2333333333333334
60,housemaid,divorced,primary,1412,cellular,22,jul,4,-1,0,unknown,0,0,0,0,2.1166666666666667
49,blue-collar,married,secondary,141,cellular,6,aug,1,-1,0,unknown,0,0,0,0,4.583333333333333
30,technician,single,tertiary,6619,cellular,21,aug,8,-1,0,unknown,0,0,0,1,3.9833333333333334
45,unemployed,married,primary,0,cellular,2,feb,2,-1,0,unknown,0,0,0,1,9.5
47,management,single,tertiary,0,cellular,21,aug,2,-1,0,unknown,0,0,0,0,2.2666666666666666
29,blue-collar,single,secondary,202,cellular,30,jan,2,-1,0,unknown,0,0,0,0,2.1333333333333333
59,admin.,married,secondary,2552,cellular,5,aug,3,-1,0,unknown,0,0,1,0,2.0833333333333335
27,technician,married,tertiary,276,unknown,16,may,2,-1,0,unknown,0,0,0,0,3.6333333333333333
37,technician,married,secondary,0,unknown,18,jun,1,-1,0,unknown,1,0,0,0,3.933333333333333
25,technician,divorced,secondary,86,cellular,8,jul,2,-1,0,unknown,0,0,1,0,8.05
39,technician,divorced,secondary,507,cellular,20,aug,4,-1,0,unknown,0,0,0,0,2.8833333333333333
35,blue-collar,married,primary,602,cellular,14,may,6,-1,0,unknown,0,0,0,1,7.783333333333333
77,retired,married,primary,1492,telephone,1,sep,1,208,2,other,0,0,0,0,11.05
58,retired,divorced,secondary,0,unknown,17,jun,5,-1,0,unknown,0,0,0,0,7.266666666666667
38,management,single,tertiary,2117,cellular,14,aug,2,-1,0,unknown,0,0,0,0,1.35
50,blue-collar,married,primary,71,unknown,6,may,1,-1,0,unknown,0,0,0,1,11.3
27,management,single,secondary,843,cellular,12,jul,2,185,1,success,0,0,0,0,2.05
46,blue-collar,married,secondary,229,cellular,17,apr,1,-1,0,unknown,0,0,0,1,3.183333333333333
51,admin.,married,secondary,176,cellular,28,jan,1,183,2,failure,0,0,0,0,3.566666666666667
58,retired,married,secondary,13,cellular,7,aug,4,-1,0,unknown,0,0,0,0,1.5333333333333334
42,entrepreneur,married,secondary,169,telephone,15,may,4,-1,0,unknown,0,0,0,1,1.45
27,technician,married,secondary,58,unknown,28,may,1,-1,0,unknown,0,0,0,1,1.3666666666666667
34,technician,single,secondary,179,cellular,19,aug,3,-1,0,unknown,0,0,0,0,4.9
31,admin.,single,secondary,50,cellular,29,jan,1,-1,0,unknown,0,0,0,0,6.583333333333333
39,blue-collar,married,secondary,11854,cellular,15,may,9,-1,0,unknown,0,0,0,1,0.25
42,admin.,single,secondary,1022,unknown,5,may,2,-1,0,unknown,0,0,0,1,2.433333333333333
44,entrepreneur,married,secondary,692,unknown,18,jun,4,-1,0,unknown,0,0,0,0,1.2166666666666666
51,management,divorced,tertiary,1937,cellular,18,nov,4,152,11,other,0,0,0,1,3.0833333333333335
50,admin.,single,secondary,26,telephone,24,jul,4,-1,0,unknown,0,0,1,0,2.9833333333333334
32,blue-collar,married,primary,0,cellular,8,may,2,361,4,failure,0,0,1,1,1.3666666666666667
45,blue-collar,married,primary,900,unknown,9,jun,1,-1,0,unknown,0,0,0,1,3.55
29,admin.,single,secondary,260,cellular,4,feb,2,273,2,failure,0,0,0,1,7.55
53,blue-collar,married,secondary,-634,cellular,19,aug,3,-1,0,unknown,1,0,0,0,11.583333333333334
29,services,married,secondary,30,cellular,23,jul,3,-1,0,unknown,0,0,0,1,1.2333333333333334
